ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount;US Dollar Sales Amount
528;20201210;20201222;20201217;16685;SO72727;4,99;2,77237624312462
214;20201210;20201222;20201217;16685;SO72727;34,99;19,4399688871604
563;20201210;20201222;20201217;13970;SO72728;2384,07;1324,55691982888
217;20201210;20201222;20201217;13970;SO72728;34,99;19,4399688871604
574;20201210;20201222;20201217;14020;SO72729;2384,07;1324,55691982888
490;20201210;20201222;20201217;14020;SO72729;53,99;29,9961108950497
575;20201210;20201222;20201217;14030;SO72730;2384,07;1324,55691982888
214;20201210;20201222;20201217;14030;SO72730;34,99;19,4399688871604
573;20201210;20201222;20201217;14031;SO72731;2384,07;1324,55691982888
222;20201210;20201222;20201217;14031;SO72731;34,99;19,4399688871604
477;20201210;20201222;20201217;29193;SO72732;4,99;2,77237624312462
478;20201210;20201222;20201217;29193;SO72732;9,99;5,55030835046391
222;20201210;20201222;20201217;29193;SO72732;34,99;19,4399688871604
530;20201210;20201222;20201217;28930;SO72733;4,99;2,77237624312462
480;20201210;20201222;20201217;28930;SO72733;2,29;1,2722929051614
484;20201210;20201222;20201217;28930;SO72733;7,95;4,41691205066948
529;20201210;20201222;20201217;29061;SO72734;3,99;2,21678982165676
483;20201210;20201222;20201217;13635;SO72735;120,00;66,6703705761431
488;20201210;20201222;20201217;17058;SO72736;53,99;29,9961108950497
604;20201210;20201222;20201217;11001;SO72773;539,99;300,011111728429
477;20201210;20201222;20201217;11001;SO72773;4,99;2,77237624312462
479;20201210;20201222;20201217;11001;SO72773;8,99;4,99472192899605
217;20201210;20201222;20201217;11001;SO72773;34,99;19,4399688871604
353;20201210;20201222;20201217;16629;SO72774;2319,99;1288,95494194122
537;20201210;20201222;20201217;16629;SO72774;35,00;19,4455247513751
359;20201210;20201222;20201217;16636;SO72775;2294,99;1275,06528140452
214;20201210;20201222;20201217;16636;SO72775;34,99;19,4399688871604
465;20201210;20201222;20201217;16636;SO72775;24,49;13,6063114617479
575;20201210;20201222;20201217;11995;SO72786;2384,07;1324,55691982888
463;20201210;20201222;20201217;11995;SO72786;24,49;13,6063114617479
214;20201210;20201222;20201217;11995;SO72786;34,99;19,4399688871604
561;20201210;20201222;20201217;13959;SO72787;2384,07;1324,55691982888
491;20201210;20201222;20201217;13959;SO72787;53,99;29,9961108950497
225;20201210;20201222;20201217;13959;SO72787;8,99;4,99472192899605
606;20201210;20201222;20201217;28119;SO72788;539,99;300,011111728429
217;20201210;20201222;20201217;28119;SO72788;34,99;19,4399688871604
535;20201211;20201223;20201218;13969;SO72789;24,99;13,8871908863573
480;20201211;20201223;20201218;13969;SO72789;2,29;1,27257571547652
529;20201211;20201223;20201218;15240;SO72790;3,99;2,21728257849403
539;20201211;20201223;20201218;15240;SO72790;24,99;13,8871908863573
214;20201211;20201223;20201218;15240;SO72790;34,99;19,444290080578
529;20201211;20201223;20201218;18279;SO72791;3,99;2,21728257849403
540;20201211;20201223;20201218;18279;SO72791;32,60;18,1161433731592
214;20201211;20201223;20201218;18279;SO72791;34,99;19,444290080578
467;20201211;20201223;20201218;18279;SO72791;24,49;13,6093359266463
225;20201211;20201223;20201218;11913;SO72792;8,99;4,99583217560434
582;20201211;20201223;20201218;24597;SO72825;1700,99;945,257015837733
529;20201211;20201223;20201218;24597;SO72825;3,99;2,21728257849403
539;20201211;20201223;20201218;24597;SO72825;24,99;13,8871908863573
214;20201211;20201223;20201218;24597;SO72825;34,99;19,444290080578
490;20201211;20201223;20201218;24597;SO72825;53,99;30,0027785495971
225;20201211;20201223;20201218;24597;SO72825;8,99;4,99583217560434
580;20201211;20201223;20201218;22934;SO72826;1700,99;945,257015837733
539;20201211;20201223;20201218;22934;SO72826;24,99;13,8871908863573
529;20201211;20201223;20201218;22934;SO72826;3,99;2,21728257849403
583;20201211;20201223;20201218;22938;SO72827;1700,99;945,257015837733
529;20201211;20201223;20201218;22938;SO72827;3,99;2,21728257849403
539;20201211;20201223;20201218;22938;SO72827;24,99;13,8871908863573
604;20201211;20201223;20201218;27493;SO72828;539,99;300,077799388719
538;20201211;20201223;20201218;27493;SO72828;21,49;11,9422061683801
225;20201211;20201223;20201218;27493;SO72828;8,99;4,99583217560434
386;20201211;20201223;20201218;26588;SO72829;1120,49;622,667407613226
217;20201211;20201223;20201218;26588;SO72829;34,99;19,444290080578
564;20201211;20201223;20201218;11992;SO72845;2384,07;1324,85134759656
225;20201211;20201223;20201218;11992;SO72845;8,99;4,99583217560434
584;20201211;20201223;20201218;27484;SO72846;539,99;300,077799388719
577;20201211;20201223;20201218;14263;SO72847;1214,85;675,104195609892
488;20201211;20201223;20201218;14263;SO72847;53,99;30,0027785495971
563;20201211;20201223;20201218;13633;SO72848;2384,07;1324,85134759656
564;20201211;20201223;20201218;11920;SO72849;2384,07;1324,85134759656
222;20201211;20201223;20201218;11920;SO72849;34,99;19,444290080578
529;20201212;20201224;20201219;15804;SO72853;3,99;2,23004694835681
539;20201212;20201224;20201219;15804;SO72853;24,99;13,9671361502347
214;20201212;20201224;20201219;15804;SO72853;34,99;19,5562262463671
539;20201212;20201224;20201219;15787;SO72854;24,99;13,9671361502347
529;20201212;20201224;20201219;15787;SO72854;3,99;2,23004694835681
214;20201212;20201224;20201219;15787;SO72854;34,99;19,5562262463671
535;20201212;20201224;20201219;14227;SO72855;24,99;13,9671361502347
528;20201212;20201224;20201219;14227;SO72855;4,99;2,78895595797004
222;20201212;20201224;20201219;14227;SO72855;34,99;19,5562262463671
485;20201212;20201224;20201219;17493;SO72856;21,98;12,2848200312989
490;20201212;20201224;20201219;17493;SO72856;53,99;30,1754974290186
477;20201212;20201224;20201219;19761;SO72857;4,99;2,78895595797004
487;20201212;20201224;20201219;19761;SO72857;54,99;30,7344064386318
484;20201212;20201224;20201219;19761;SO72857;7,95;4,44332662642522
537;20201212;20201224;20201219;27733;SO72858;35,00;19,5618153364632
480;20201212;20201224;20201219;27733;SO72858;2,29;1,27990163201431
483;20201212;20201224;20201219;27733;SO72858;120,00;67,0690811535882
475;20201212;20201224;20201219;26146;SO72859;69,99;39,1180415828303
530;20201212;20201224;20201219;28932;SO72860;4,99;2,78895595797004
214;20201212;20201224;20201219;28932;SO72860;34,99;19,5562262463671
489;20201212;20201224;20201219;28932;SO72860;53,99;30,1754974290186
217;20201212;20201224;20201219;14013;SO72861;34,99;19,5562262463671
480;20201212;20201224;20201219;19098;SO72862;2,29;1,27990163201431
580;20201212;20201224;20201219;22939;SO72851;1700,99;950,698636262017
491;20201212;20201224;20201219;22939;SO72851;53,99;30,1754974290186
465;20201212;20201224;20201219;22939;SO72851;24,49;13,6876816454281
357;20201212;20201224;20201219;16660;SO72914;2319,99;1296,66331321261
380;20201212;20201224;20201219;18338;SO72915;2443,35;1365,6103286385
479;20201212;20201224;20201219;18338;SO72915;8,99;5,02459199642298
477;20201212;20201224;20201219;18338;SO72915;4,99;2,78895595797004
214;20201212;20201224;20201219;18338;SO72915;34,99;19,5562262463671
489;20201212;20201224;20201219;18338;SO72915;53,99;30,1754974290186
390;20201212;20201224;20201219;18462;SO72916;1120,49;626,251956181534
489;20201212;20201224;20201219;18462;SO72916;53,99;30,1754974290186
390;20201212;20201224;20201219;27714;SO72917;1120,49;626,251956181534
222;20201212;20201224;20201219;27714;SO72917;34,99;19,5562262463671
384;20201212;20201224;20201219;26569;SO72918;1120,49;626,251956181534
217;20201212;20201224;20201219;26569;SO72918;34,99;19,5562262463671
588;20201212;20201224;20201219;17332;SO72919;769,49;430,074893807288
475;20201212;20201224;20201219;17332;SO72919;69,99;39,1180415828303
490;20201212;20201224;20201219;17332;SO72919;53,99;30,1754974290186
225;20201212;20201224;20201219;17332;SO72919;8,99;5,02459199642298
589;20201212;20201224;20201219;15268;SO72920;769,49;430,074893807288
361;20201212;20201224;20201219;13112;SO72921;2294,99;1282,69058797228
528;20201212;20201224;20201219;13112;SO72921;4,99;2,78895595797004
537;20201212;20201224;20201219;13112;SO72921;35,00;19,5618153364632
214;20201212;20201224;20201219;13112;SO72921;34,99;19,5562262463671
463;20201212;20201224;20201219;13112;SO72921;24,49;13,6876816454281
359;20201212;20201224;20201219;13957;SO72922;2294,99;1282,69058797228
487;20201212;20201224;20201219;13957;SO72922;54,99;30,7344064386318
579;20201212;20201224;20201219;28103;SO72951;1214,85;678,990610328638
595;20201213;20201225;20201220;13518;SO72952;564,99;314,65248384941
485;20201213;20201225;20201220;13518;SO72952;21,98;12,2410336377812
480;20201213;20201225;20201220;13518;SO72952;2,29;1,27533971931388
580;20201213;20201225;20201220;24596;SO72953;1700,99;947,310091334373
467;20201213;20201225;20201220;24596;SO72953;24,49;13,6388950768545
535;20201213;20201225;20201220;11463;SO72974;24,99;13,9173535308532
528;20201213;20201225;20201220;20235;SO72958;4,99;2,77901537090666
536;20201213;20201225;20201220;20235;SO72958;29,99;16,7019380708398
485;20201213;20201225;20201220;22029;SO72959;21,98;12,2410336377812
481;20201213;20201225;20201220;22029;SO72959;8,99;5,00668300289597
537;20201213;20201225;20201220;27685;SO72960;35,00;19,4920917799064
528;20201213;20201225;20201220;27685;SO72960;4,99;2,77901537090666
214;20201213;20201225;20201220;27685;SO72960;34,99;19,4865226108265
529;20201213;20201225;20201220;25262;SO72961;3,99;2,22209846290933
538;20201213;20201225;20201220;25262;SO72961;21,49;11,9681443528626
480;20201213;20201225;20201220;25262;SO72961;2,29;1,27533971931388
484;20201213;20201225;20201220;25262;SO72961;7,95;4,42748941857875
528;20201213;20201225;20201220;25134;SO72962;4,99;2,77901537090666
214;20201213;20201225;20201220;25134;SO72962;34,99;19,4865226108265
529;20201213;20201225;20201220;15807;SO72963;3,99;2,22209846290933
540;20201213;20201225;20201220;15807;SO72963;32,60;18,1554912007129
225;20201213;20201225;20201220;15807;SO72963;8,99;5,00668300289597
225;20201213;20201225;20201220;17314;SO72964;8,99;5,00668300289597
486;20201213;20201225;20201220;12691;SO72965;159,00;88,549788371575
582;20201213;20201225;20201220;22936;SO73013;1700,99;947,310091334373
539;20201213;20201225;20201220;22936;SO73013;24,99;13,9173535308532
529;20201213;20201225;20201220;22936;SO73013;3,99;2,22209846290933
222;20201213;20201225;20201220;22936;SO73013;34,99;19,4865226108265
388;20201213;20201225;20201220;18458;SO73014;1120,49;624,019826241925
214;20201213;20201225;20201220;18458;SO73014;34,99;19,4865226108265
382;20201213;20201225;20201220;26570;SO73015;1120,49;624,019826241925
489;20201213;20201225;20201220;26570;SO73015;53,99;30,0679438627757
590;20201213;20201225;20201220;15580;SO73016;769,49;428,541991534863
475;20201213;20201225;20201220;15580;SO73016;69,99;38,9786143907329
565;20201213;20201225;20201220;15121;SO73030;742,35;413,427266651816
491;20201213;20201225;20201220;15121;SO73030;53,99;30,0679438627757
586;20201213;20201225;20201220;11943;SO73031;742,35;413,427266651816
479;20201213;20201225;20201220;11943;SO73031;8,99;5,00668300289597
477;20201213;20201225;20201220;11943;SO73031;4,99;2,77901537090666
488;20201213;20201225;20201220;11943;SO73031;53,99;30,0679438627757
225;20201213;20201225;20201220;11943;SO73031;8,99;5,00668300289597
604;20201213;20201225;20201220;26919;SO73032;539,99;300,729561149477
538;20201213;20201225;20201220;26919;SO73032;21,49;11,9681443528626
529;20201213;20201225;20201220;26919;SO73032;3,99;2,22209846290933
480;20201213;20201225;20201220;26919;SO73032;2,29;1,27533971931388
568;20201214;20201226;20201221;15122;SO73096;742,35;410,546399734543
489;20201214;20201226;20201221;15122;SO73096;53,99;29,8584227408472
566;20201214;20201226;20201221;11372;SO73097;742,35;410,546399734543
479;20201214;20201226;20201221;11372;SO73097;8,99;4,97179515540316
581;20201214;20201226;20201221;24587;SO73033;1700,99;940,708992368101
535;20201214;20201226;20201221;12369;SO73036;24,99;13,8203738524499
528;20201214;20201226;20201221;12369;SO73036;4,99;2,75965048114147
214;20201214;20201226;20201221;12369;SO73036;34,99;19,3507355381042
475;20201214;20201226;20201221;26755;SO73037;69,99;38,707001437894
490;20201214;20201226;20201221;26755;SO73037;53,99;29,8584227408472
217;20201214;20201226;20201221;15804;SO73038;34,99;19,3507355381042
228;20201214;20201226;20201221;14222;SO73039;49,99;27,6462780665855
480;20201214;20201226;20201221;15464;SO73040;2,29;1,26645282601482
363;20201214;20201226;20201221;16658;SO73074;2294,99;1269,21247649596
355;20201214;20201226;20201221;16638;SO73075;2319,99;1283,0383807101
485;20201214;20201226;20201221;16638;SO73075;21,98;12,155734985068
489;20201214;20201226;20201221;16638;SO73075;53,99;29,8584227408472
361;20201214;20201226;20201221;13108;SO73076;2294,99;1269,21247649596
477;20201214;20201226;20201221;13108;SO73076;4,99;2,75965048114147
478;20201214;20201226;20201221;13108;SO73076;9,99;5,52483132396859
487;20201214;20201226;20201221;13108;SO73076;54,99;30,4114589094127
484;20201214;20201226;20201221;13108;SO73076;7,95;4,39663754009512
573;20201215;20201227;20201222;14033;SO73098;2384,07;1322,42622587087
222;20201215;20201227;20201222;14033;SO73098;34,99;19,4086975815398
467;20201215;20201227;20201222;14033;SO73098;24,49;13,5844242289772
581;20201215;20201227;20201222;16028;SO73099;1700,99;943,526736188152
222;20201215;20201227;20201222;16028;SO73099;34,99;19,4086975815398
581;20201215;20201227;20201222;24482;SO73100;1700,99;943,526736188152
535;20201215;20201227;20201222;13159;SO73101;24,99;13,8617705790992
480;20201215;20201227;20201222;13159;SO73101;2,29;1,27024628355891
484;20201215;20201227;20201222;13159;SO73101;7,95;4,40980696694032
485;20201215;20201227;20201222;17323;SO73102;21,98;12,1921455513645
491;20201215;20201227;20201222;17323;SO73102;53,99;29,9478588861771
537;20201215;20201227;20201222;19650;SO73103;35,00;19,4142445085423
528;20201215;20201227;20201222;19650;SO73103;4,99;2,76791657421788
480;20201215;20201227;20201222;19650;SO73103;2,29;1,27024628355891
537;20201215;20201227;20201222;19267;SO73104;35,00;19,4142445085423
528;20201215;20201227;20201222;19267;SO73104;4,99;2,76791657421788
480;20201215;20201227;20201222;19267;SO73104;2,29;1,27024628355891
538;20201215;20201227;20201222;26431;SO73105;21,49;11,920346128245
480;20201215;20201227;20201222;26431;SO73105;2,29;1,27024628355891
538;20201215;20201227;20201222;20607;SO73106;21,49;11,920346128245
480;20201215;20201227;20201222;20607;SO73106;2,29;1,27024628355891
217;20201215;20201227;20201222;15602;SO73107;34,99;19,4086975815398
479;20201215;20201227;20201222;20212;SO73108;8,99;4,98668737519415
477;20201215;20201227;20201222;20212;SO73108;4,99;2,76791657421788
489;20201215;20201227;20201222;20212;SO73108;53,99;29,9478588861771
225;20201215;20201227;20201222;20212;SO73108;8,99;4,98668737519415
465;20201215;20201227;20201222;14054;SO73109;24,49;13,5844242289772
376;20201215;20201227;20201222;22200;SO73161;2443,35;1355,30840914134
214;20201215;20201227;20201222;22200;SO73161;34,99;19,4086975815398
605;20201215;20201227;20201222;27487;SO73162;539,99;299,528511204793
604;20201215;20201227;20201222;27488;SO73163;539,99;299,528511204793
604;20201215;20201227;20201222;27490;SO73164;539,99;299,528511204793
479;20201215;20201227;20201222;27490;SO73164;8,99;4,98668737519415
568;20201215;20201227;20201222;12011;SO73178;742,35;411,776126026182
564;20201215;20201227;20201222;13649;SO73179;2384,07;1322,42622587087
481;20201215;20201227;20201222;13649;SO73179;8,99;4,98668737519415
564;20201215;20201227;20201222;13955;SO73180;2384,07;1322,42622587087
217;20201215;20201227;20201222;13955;SO73180;34,99;19,4086975815398
467;20201215;20201227;20201222;13955;SO73180;24,49;13,5844242289772
606;20201215;20201227;20201222;26561;SO73181;539,99;299,528511204793
479;20201215;20201227;20201222;26561;SO73181;8,99;4,98668737519415
477;20201215;20201227;20201222;26561;SO73181;4,99;2,76791657421788
606;20201215;20201227;20201222;27470;SO73182;539,99;299,528511204793
479;20201215;20201227;20201222;27470;SO73182;8,99;4,98668737519415
477;20201215;20201227;20201222;27470;SO73182;4,99;2,76791657421788
214;20201215;20201227;20201222;27470;SO73182;34,99;19,4086975815398
584;20201215;20201227;20201222;27483;SO73183;539,99;299,528511204793
214;20201215;20201227;20201222;27483;SO73183;34,99;19,4086975815398
463;20201215;20201227;20201222;27483;SO73183;24,49;13,5844242289772
582;20201216;20201228;20201223;22943;SO73184;1700,99;950,751774635291
538;20201216;20201228;20201223;26129;SO73187;21,49;12,0116259571852
477;20201216;20201228;20201223;24472;SO73188;4,99;2,78911184394388
484;20201216;20201228;20201223;24472;SO73188;7,95;4,44357498183444
